0,6.37,14.45,0
1,12.56,3.43,0
2,12.1,5.03,0
3,0.9,1.44,0
4,12.62,5.85,0
5,8.3,6.13,0
6,17.8,13.57,0
7,12.12,0.24,0
8,11.18,12.8,0
9,4.37,2.25,1
10,17.7,11.01,0
11,11.17,8.26,1
12,16.43,6.3,0
13,0.57,13.87,0
14,15.91,4.25,0
15,2.2,6.64,0
16,1.08,17.4,1
17,12.12,7.27,0
18,11.5,9.86,0
19,10.43,6.33,0
20,1.27,16.09,0
21,13.68,12.01,1
22,14.42,17.59,0
23,5.96,10.27,0
24,14.86,7.04,0
25,10.94,13.37,0
26,2.13,7.13,0
27,7.94,5.37,0
28,16.01,2.81,0
29,9.24,9.98,0
30,7.01,15.88,0
31,15.34,15.27,0
32,0.99,1.76,1
33,11.48,10.58,1
34,6.2,15.17,1
35,17.38,10.01,0
36,0.14,6.01,0
37,1.9,1.62,0
38,6.86,8.55,0
39,11.68,6.86,0
40,12.64,17.19,0
41,3.37,3.41,0
42,11.88,10.01,0
43,8.63,8.62,0
44,14.82,17.56,0
45,4.27,3.2,0
46,15.95,8.63,0
47,13.55,10.08,0
48,16.11,1.92,0
49,17.88,13.74,0
50,5.76,10.85,1
51,6.37,14.45,0
