0,4.06,14.4,0
1,15.22,17.15,0
2,2.22,11.02,0
3,4.56,11.71,1
4,2.19,9.22,0
5,16.54,5.45,0
6,9.28,13.26,0
7,16.69,14.11,1
8,15.51,13.72,0
9,2.39,7.72,0
10,15.67,12.12,0
11,1.48,1.7,0
12,14.24,6.76,0
13,4.33,11.2,0
14,10.15,12.85,1
15,0.26,0.3,0
16,16.5,12.04,0
17,2.25,13.41,0
18,2.66,3.44,0
19,0.43,16.1,0
20,13.7,17.4,0
21,5.78,16.99,0
22,9.35,10,0
23,6.2,6.91,1
24,7.27,3.31,0
25,11.13,13.56,0
26,7.64,4.26,0
27,7.86,11.17,0
28,5.58,4.56,0
29,16.05,8.89,0
30,8.75,14.02,0
31,6.21,1.54,1
32,8.51,16.62,0
33,6.73,17.85,0
34,9.07,14.68,0
35,7.38,12.15,0
36,11.23,17.69,1
37,8.89,2.78,0
38,3.65,13.43,1
39,12.96,16.71,0
40,6.24,12.77,0
41,4.04,17.23,1
42,1.15,2.06,0
43,13.24,16.11,0
44,14.89,14.87,0
45,7.27,3.07,0
46,10.42,0.92,0
47,13.45,6.23,0
48,14.48,1.56,0
49,12.44,11.19,0
50,14.62,17.62,0
51,4.06,14.4,0
