0,1.06,13.51,0
1,7.44,12.9,0
2,17.73,1.61,1
3,6.34,1.94,0
4,7.33,0.68,0
5,15.67,6.94,1
6,0.81,0.19,0
7,15.5,3.66,0
8,6.44,6.37,0
9,10.56,0.35,0
10,5.53,11.87,0
11,11.4,12.56,0
12,13.72,4.5,0
13,12.05,7.51,0
14,5.08,12.4,0
15,6.68,8.63,0
16,1.69,16.47,0
17,9.93,16.06,1
18,10.67,3.06,0
19,7.05,5.45,0
20,14.93,12.71,0
21,2.43,5.81,0
22,3.36,5.06,1
23,7.99,16.87,0
24,2.34,5.9,0
25,9.26,15.09,1
26,4.42,7.94,0
27,7.66,8.74,0
28,7.93,5.33,0
29,8.64,17.65,0
30,5.37,1.62,0
31,15.46,17.92,0
32,13.86,8.12,1
33,6.42,10.27,0
34,9.16,9.13,1
35,0.61,11.88,0
36,11.99,16.56,1
37,16.21,1.47,0
38,17.09,6.72,1
39,1.58,8,0
40,7.6,12.31,0
41,1.74,15.98,1
42,7.46,9.85,0
43,15.17,0.68,0
44,5.92,13.66,0
45,17.7,5.43,0
46,2.02,8.21,0
47,0.39,15.48,0
48,4.06,13.8,0
49,8.79,11.79,0
50,3.97,6.2,0
51,1.06,13.51,0
