0,2.18,9.11,0
1,17.37,12.68,1
2,16.03,1.36,0
3,12.88,0.26,0
4,14.93,0.86,0
5,4.65,15.04,0
6,14.92,12.6,0
7,8.32,1.28,0
8,1.1,9.82,0
9,4.68,1.35,0
10,3.21,9.36,0
11,2.69,4.82,1
12,0.87,9.09,1
13,16.82,9.22,0
14,4.05,11.49,0
15,12.02,7.74,0
16,1.14,2.12,0
17,16.87,16.63,0
18,16.8,1.51,0
19,3.66,16.63,0
20,4.39,1.18,0
21,9.84,5.57,1
22,4.14,7.61,0
23,2.83,7.32,0
24,1.81,11.4,1
25,4.63,0.51,0
26,15.39,11.53,0
27,17.35,12.19,0
28,13.72,13.14,0
29,11.93,6.67,0
30,5.8,5.32,0
31,7.69,15.5,1
32,4.81,7.44,0
33,1.24,13.93,0
34,12.65,2.03,0
35,6.42,10.59,0
36,9.9,17.36,0
37,9.35,12.12,0
38,4.36,13.81,0
39,2.55,7.24,0
40,3.13,8.49,1
41,14.52,9.1,0
42,12.15,4.24,0
43,13.69,8.5,0
44,5.64,8.82,0
45,9.15,9.85,0
46,0.87,13.32,0
47,17.94,5.29,0
48,4.16,13.59,1
49,2.54,8.3,0
50,7.88,3.51,0
51,2.18,9.11,0
