0,3.3,9.42,0
1,6.58,7.34,0
2,7.35,6.29,0
3,7.17,11.42,0
4,13.02,5.26,1
5,9.62,1.36,1
6,6.65,3.88,0
7,10.3,6.72,0
8,9.92,7.25,0
9,3.31,2.57,0
10,11.57,10.38,0
11,12.37,12.27,0
12,10.76,9.06,0
13,8.77,3.74,0
14,5.11,8.41,0
15,9.33,7.16,0
16,9.31,9.68,0
17,6.52,6.67,0
18,7.48,0.45,0
19,9.24,4.39,0
20,2.81,8.46,0
21,9.9,8.92,0
22,0.84,13.49,0
23,9.55,4.33,0
24,7.19,10.88,1
25,0.71,1.11,0
26,0.02,7.35,0
27,6.24,7.61,0
28,11.54,3.89,0
29,3.19,1.78,1
30,6.23,0.07,0
31,3.3,9.42,0
