0,6.08,10.81,0
1,5.85,12.88,1
2,1.97,0.28,0
3,6.6,10.22,0
4,11.56,2.05,0
5,10.02,4.33,0
6,6.66,11.64,0
7,4.06,12.26,0
8,12.32,5.8,0
9,8.53,0.85,0
10,9.03,3.19,0
11,12.93,3.16,0
12,5.38,2.68,0
13,13.84,0.14,0
14,0.78,12.22,0
15,3.94,12.81,0
16,7.73,3.51,0
17,7.86,3.94,0
18,4.85,10.12,0
19,10.49,0.12,1
20,10.28,8.05,0
21,5.91,7.3,0
22,13.23,6.66,0
23,9.05,11.24,1
24,12.5,1.65,0
25,3.26,0.2,0
26,12.22,9.29,0
27,9.09,11.34,0
28,1.88,13.84,1
29,7.1,11.59,0
30,5.7,13.45,0
31,6.08,10.81,0
