0,6.03,4.96,0
1,4.25,12.37,0
2,2.14,3.19,0
3,13.74,3.45,0
4,13.74,5.04,0
5,7.52,6.69,0
6,6.96,6.46,1
7,11.74,11.82,0
8,5.03,7.07,0
9,10.84,2.49,0
10,3.22,11.46,0
11,9.06,4.59,0
12,5.62,4.32,0
13,11.01,9.19,1
14,13.6,12.19,0
15,4.57,1.96,0
16,5.63,11.81,0
17,7.42,11.25,0
18,0.73,10.04,0
19,5.35,2.25,0
20,2.73,11.51,0
21,11.26,6.6,0
22,7.75,10.72,0
23,8.96,8.26,1
24,0.6,10.26,0
25,3.48,12.3,0
26,4.98,4.55,0
27,4.57,2.31,0
28,1.01,1.62,0
29,0.54,2.1,0
30,10.18,7.82,1
31,6.03,4.96,0
