0,3.72,12.26,0
1,6.5,10.64,1
2,7.64,4.75,1
3,12.55,7.84,0
4,13.21,5.67,0
5,12.62,7.38,0
6,1,7.17,0
7,5.51,12.59,1
8,3.87,11.79,0
9,13.31,8.05,0
10,13.28,1.64,0
11,6.11,10.12,0
12,8.04,1.48,1
13,6.98,11.97,0
14,3.21,9,0
15,9.74,5.74,0
16,0.81,5.4,0
17,6.26,12.22,0
18,13.02,3.27,0
19,6.74,6.37,0
20,1.08,1.51,0
21,9.89,2.54,0
22,9.1,10.08,0
23,2.29,0.31,0
24,10.34,11.72,0
25,13.49,12.4,0
26,10.06,7.37,0
27,1.68,5.97,0
28,5.73,9.56,0
29,9.74,1.14,0
30,3.78,3.57,0
31,3.72,12.26,0
