0.0,36.36,30.744,26.712,28.055999999999997,18.84,22.464000000000002,13.392,21.599999999999998,32.856,30.696,18.0,33.74399999999999,32.544,21.432,42.696,41.976000000000006,15.12,22.295999999999996,30.768,14.447999999999999,36.6,34.824,44.304,16.247999999999998,14.975999999999997,28.823999999999998,46.344,29.64,24.983999999999998,5.063999999999998,0.0
36.36,0.0,41.472,15.984,8.304000000000002,21.215999999999998,13.895999999999997,32.80799999999999,14.759999999999998,3.5039999999999996,5.663999999999999,28.728,18.36,5.015999999999999,14.927999999999999,23.376,8.016,27.095999999999997,14.064,27.96,25.175999999999995,6.623999999999999,22.848,7.944000000000001,21.072000000000003,25.511999999999997,12.768,12.191999999999995,20.208,35.712,32.256,36.36
30.744,41.472,0.0,57.456,33.504,20.256000000000004,46.440000000000005,19.56,35.352,38.976000000000006,39.74400000000001,12.744,23.112000000000002,36.456,32.112,19.583999999999996,33.456,15.624,41.616,13.512,16.296000000000003,34.848,18.624000000000002,38.952000000000005,20.4,15.960000000000003,28.704,29.280000000000005,21.264000000000003,5.760000000000001,25.68,30.744
26.712,15.984,57.456,0.0,23.952,37.199999999999996,11.015999999999996,40.104,22.103999999999996,18.479999999999997,17.711999999999996,44.712,34.343999999999994,21.0,25.343999999999994,39.35999999999999,24.0,41.832,15.839999999999998,43.944,41.16,22.608,38.832,19.848000000000003,37.056,41.495999999999995,28.752,28.175999999999995,36.192,51.696,31.775999999999996,26.712
28.055999999999997,8.304000000000002,33.504,23.952,0.0,13.247999999999998,12.936,24.50399999999999,6.455999999999996,5.472,6.240000000000003,20.76,10.391999999999998,4.488000000000002,6.623999999999997,15.408,13.920000000000002,18.791999999999994,8.112,19.992,17.208,8.544,14.879999999999997,16.248,13.104,17.543999999999997,4.8,18.288,12.239999999999998,27.744,23.951999999999995,28.055999999999997
18.84,21.215999999999998,20.256000000000004,37.199999999999996,13.247999999999998,0.0,26.183999999999997,15.287999999999997,15.096,18.72,19.488000000000003,7.5120000000000005,14.904,16.2,11.856,23.855999999999998,23.136,9.575999999999997,21.359999999999996,11.928,4.727999999999997,17.76,15.984,25.464000000000002,2.591999999999998,4.2959999999999985,9.984,27.504,10.800000000000004,14.496000000000002,14.735999999999997,18.84
22.464000000000002,13.895999999999997,46.440000000000005,11.015999999999996,12.936,26.183999999999997,0.0,29.088,11.088000000000003,10.392,8.232,33.696,23.327999999999996,10.079999999999998,14.328000000000001,28.344,19.511999999999997,30.816,4.8240000000000025,32.928,30.144,14.135999999999996,27.816,21.84,26.040000000000003,30.479999999999997,17.736,23.88,25.176,40.68000000000001,20.76,22.464000000000002
13.392,32.80799999999999,19.56,40.104,24.50399999999999,15.287999999999997,29.088,0.0,18.048,29.303999999999995,27.143999999999995,13.968,30.191999999999993,28.991999999999994,17.88,39.144,38.42399999999999,5.712,24.263999999999996,27.215999999999998,10.56,33.047999999999995,31.27199999999999,40.752,12.695999999999998,11.423999999999998,25.27199999999999,42.791999999999994,26.088,18.599999999999998,8.328000000000001,13.392
21.599999999999998,14.759999999999998,35.352,22.103999999999996,6.455999999999996,15.096,11.088000000000003,18.048,0.0,11.255999999999998,9.096,22.608000000000004,12.239999999999998,10.943999999999999,3.239999999999999,21.095999999999997,20.375999999999994,19.727999999999998,6.2639999999999985,21.840000000000003,19.056,14.999999999999996,16.727999999999998,22.704,14.952,19.391999999999996,7.223999999999997,24.743999999999996,14.088,29.592000000000002,17.496000000000002,21.599999999999998
32.856,3.5039999999999996,38.976000000000006,18.479999999999997,5.472,18.72,10.392,29.303999999999995,11.255999999999998,0.0,2.159999999999999,26.232,15.863999999999997,2.5199999999999996,11.424,20.88,9.12,23.591999999999995,10.56,25.464,22.679999999999996,4.127999999999999,20.352,11.448,18.576,23.016,10.272,13.488,17.712,33.216,28.752,32.856
30.696,5.663999999999999,39.74400000000001,17.711999999999996,6.240000000000003,19.488000000000003,8.232,27.143999999999995,9.096,2.159999999999999,0.0,27.000000000000004,16.632,3.288000000000002,9.264000000000001,21.648000000000003,11.279999999999998,24.12,8.400000000000002,26.232000000000003,23.447999999999997,5.903999999999997,21.12,13.607999999999999,19.344000000000005,23.784,11.040000000000003,15.647999999999998,18.48,33.984,26.592,30.696
18.0,28.728,12.744,44.712,20.76,7.5120000000000005,33.696,13.968,22.608000000000004,26.232,27.000000000000004,0.0,16.223999999999993,23.712,19.368,25.175999999999995,24.455999999999996,8.256,28.872,13.247999999999998,3.5519999999999996,22.104000000000003,17.304,26.784,7.656,3.2160000000000015,15.96,28.823999999999998,12.120000000000001,6.984,13.415999999999999,18.0
