0,8.19,9,0
1,3.53,13.27,0
2,5.24,6.04,0
3,4.01,2.25,1
4,9.66,5.34,0
5,5.21,0.74,0
6,4.42,2.96,0
7,13.1,12.46,0
8,3.26,11.58,0
9,12,0.86,0
10,3.74,11.59,0
11,6.91,2.72,0
12,9.2,6.99,0
13,11.43,9.62,1
14,5.81,1.43,0
15,2.61,4.77,0
16,6.47,7.54,1
17,1.24,2.93,0
18,2.97,6.86,0
19,6.2,7.48,0
20,7.67,6.37,0
21,3.82,2.34,0
22,13.11,2.72,0
23,5.78,11.85,0
24,9.25,3.15,0
25,9.35,1.32,0
26,0.06,10.21,1
27,12.49,1.51,0
28,1.18,4.81,0
29,8.01,13.5,0
30,13.45,2.25,0
31,8.19,9,0
