0,3.23,16.73,0
1,1.91,8.94,0
2,20.22,13.54,0
3,6.14,15.4,0
4,22.48,8.44,0
5,6.43,23.24,1
6,9.52,4.52,0
7,13.7,4.82,0
8,18.71,21.2,0
9,3.02,17.32,0
10,21.89,7.92,0
11,22.1,22.47,0
12,24.82,3.1,0
13,3.03,7.53,0
14,24.5,10.23,1
15,1.38,6.52,0
16,22.65,13.47,0
17,24.03,23.52,0
18,10.13,5.48,0
19,11.36,7.37,0
20,5.37,16.76,1
21,22.07,15.36,0
22,1.47,2.23,0
23,14.71,2.74,0
24,24.49,4.8,0
25,14.36,9.48,0
26,14.25,18.62,0
27,21.03,2.58,1
28,18.76,11.47,1
29,22.67,16.52,0
30,4.96,8.7,0
31,19,17.62,0
32,24.41,8.91,0
33,3.19,13.07,0
34,2.83,1.83,0
35,11.81,7.51,0
36,18.64,7.59,0
37,10.59,6.49,0
38,2.61,6.13,1
39,24.61,3.25,0
40,19.22,16.74,0
41,14.86,24.14,0
42,14.09,13.97,0
43,18.96,10.97,1
44,19.27,23.06,0
45,22.82,13.26,0
46,4.76,3.06,0
47,24.5,17.72,0
48,1.84,24.73,1
49,23.01,5.88,0
50,16.49,8.83,1
51,7.4,22.67,1
52,0.37,14.39,0
53,18.02,17.46,0
54,16.69,10.77,0
55,23.45,16.54,0
56,12.79,1.64,0
57,10.06,18.88,0
58,21.91,5.11,1
59,5.16,8.87,0
60,1.1,13.84,0
61,7.21,5.87,0
62,6.35,24.22,1
63,17.12,10.58,1
64,14.01,2.46,0
65,12.75,9.31,0
66,22.49,1.17,0
67,11.84,5.49,0
68,15.46,7.56,0
69,16.87,3.04,0
70,17.98,2.47,0
71,11.53,14.61,0
72,2.21,1.97,1
73,4.68,21.13,0
74,23.51,11.17,0
75,5.99,4.65,0
76,15.39,23.06,0
77,4.66,10.72,0
78,11.94,7.21,0
79,13.22,22.94,1
80,13.33,9.65,0
81,0.52,15.44,0
82,24.14,23.24,0
83,24.36,23.99,0
84,20.89,14.72,0
85,11.81,4.89,0
86,24.56,8.01,0
87,18.79,24.03,0
88,11.36,8.34,0
89,12.27,11.05,0
90,17.49,23.19,0
91,0.97,19.04,0
92,8.61,16.39,0
93,7.55,1.18,0
94,2.86,21.33,0
95,21.85,24.54,0
96,9.97,19.07,0
97,9.74,0.12,0
98,2.49,20.99,0
99,25.14,0.5,0
100,7.04,10.68,0
101,3.23,16.73,0
