0,3.61,23.77,0
1,22.18,12.93,0
2,21,15.17,0
3,23.06,6.01,1
4,9.42,0.51,0
5,21.48,11.45,0
6,2.85,18.75,0
7,5.23,14.08,0
8,7.72,5.37,1
9,19.63,16.54,1
10,19.3,1.85,0
11,4.42,16.34,0
12,1.77,22.83,0
13,1.57,13.09,0
14,0.8,19.44,0
15,1.34,24.74,1
16,8.42,2.36,0
17,19.71,10.96,0
18,9.95,22.72,0
19,12.82,22.59,0
20,15.35,12,0
21,4.98,15.57,1
22,14.84,3.56,0
23,9.94,19.57,0
24,11.46,17.38,1
25,21.34,20.84,0
26,18.54,9.15,0
27,22.98,16.29,0
28,1.32,4.28,1
29,9.58,10.54,0
30,4.43,11.36,0
31,15.14,1.41,1
32,24.02,5.38,0
33,17.19,13.73,1
34,0.27,11.89,0
35,8.61,21.85,0
36,21.08,3.94,0
37,12.69,14.39,0
38,8.24,1.2,0
39,23.2,14.62,0
40,4.19,7.05,0
41,16.07,10.16,0
42,15.8,22.31,1
43,21.1,14.23,0
44,0.27,15.99,0
45,11.41,18.86,0
46,18.63,21.09,0
47,22.37,8.46,0
48,9.5,4.33,0
49,14.05,22.47,0
50,11.45,1.72,0
51,24.62,18.08,0
52,20.59,13.25,0
53,17.99,2.15,0
54,7.59,16.93,0
55,25.27,12.77,0
56,22.74,21.71,0
57,0.08,19.94,0
58,0.06,21.25,0
59,7.41,7.27,0
60,25.07,19.46,0
61,22.47,10.38,0
62,5.65,10.01,0
63,4.26,12.67,0
64,2.79,5.17,0
65,1.19,6.12,0
66,14.68,9.36,0
67,11.35,9.92,1
68,12.51,25.24,0
69,14.82,0.03,0
70,2.69,20.24,0
71,4.4,19.26,0
72,19.24,18.97,1
73,20.79,18.27,0
74,2.47,7.67,0
75,19.37,7.23,0
76,4.79,14.2,0
77,12.9,3.36,0
78,20.69,24.83,0
79,23.19,24.54,0
80,23.99,21.24,0
81,12.06,12.2,0
82,17.06,17.06,0
83,1.74,10.95,0
84,10.52,21.89,0
85,17.36,1.37,1
86,13.38,14.16,0
87,14.52,21.97,1
88,7.48,14.58,0
89,9.8,21.99,0
90,17.63,14.74,0
91,1.84,9,1
92,6.6,19.34,0
93,6.62,16.18,0
94,3.86,14.85,0
95,13.52,2.95,0
96,24.23,7.62,0
97,7.08,0.69,0
98,11.72,0.01,0
99,1.07,8.81,0
100,6.49,4.94,0
101,3.61,23.77,0
