0,21.65,8.2,0
1,15.45,1.18,0
2,0.81,16.24,1
3,10.91,24.88,1
4,20.52,1.88,0
5,1.35,5.35,0
6,21.61,25.02,0
7,14.99,4.26,0
8,9.95,13.12,0
9,1.35,21.22,0
10,3.43,20.82,0
11,12.95,12.56,0
12,15.75,12.49,0
13,7.59,6.97,0
14,24.06,7.13,1
15,13.66,18.34,0
16,17.26,0.38,0
17,22.29,23.22,0
18,14.61,7.74,0
19,10.1,9.52,0
20,16.48,23.9,0
21,9.72,8.34,1
22,1.04,11.88,0
23,19.02,3.79,0
24,4.95,17.06,1
25,20.03,19.39,0
26,12.56,7.62,0
27,6.28,8.63,0
28,6.28,7.59,0
29,22.68,17.05,0
30,20.61,0.24,0
31,17.15,0.6,0
32,10.09,8.71,0
33,7,14.1,0
34,21.05,19.3,0
35,14.13,22.88,0
36,11.38,11.45,0
37,12.66,12.04,1
38,22.59,4.08,0
39,9.77,12.96,0
40,22.7,0.66,0
41,17.53,5.86,0
42,1.28,4.63,0
43,16.76,20.52,0
44,16.26,14.58,1
45,16.79,9,0
46,0.58,2.79,0
47,5.77,8.85,1
48,7.96,24.75,0
49,3.77,10.77,0
50,4.91,0.66,0
51,14.39,19.48,0
52,22.68,17.84,0
53,9.8,19.08,0
54,16.62,17.69,0
55,4.65,1.22,0
56,8.3,23.02,1
57,21.71,11.09,0
58,23.02,1.79,0
59,4.04,15.25,0
60,18.61,5.97,0
61,5.8,23.29,0
62,16.6,14.06,0
63,17.19,9.55,0
64,10.17,24.68,0
65,4.37,16.88,1
66,16.46,0.97,0
67,20.32,0.97,0
68,18.86,13.46,0
69,17.02,5.31,0
70,3.67,4.62,0
71,14.41,22.82,0
72,15.02,9.62,0
73,21.41,4.5,0
74,6.67,11.25,0
75,18.66,19.01,0
76,19.25,8.79,0
77,3.44,5.42,0
78,22.23,11.07,0
79,6.46,24.28,0
80,24.77,23.63,0
81,11.05,15.33,0
82,14.21,15.32,0
83,5.93,3.49,1
84,18.38,1.74,1
85,1.25,0.81,0
86,13.23,17.7,0
87,7.36,25.03,1
88,24.9,9.94,0
89,22.71,15.74,0
90,6.44,16.17,0
91,24.28,8.99,0
92,21.05,24.88,0
93,4.72,6.67,1
94,13.92,1.29,0
95,16.96,5.52,0
96,23.55,1.04,0
97,6.97,21.03,1
98,18.41,18.76,0
99,15.56,5.87,0
100,4.76,24.6,0
101,21.65,8.2,0
