0,12,21.76,0
1,8.62,13.71,0
2,19.72,2.86,0
3,10.03,9.4,0
4,13.32,24.23,0
5,9.85,9.81,1
6,10.57,21.77,0
7,5.42,20.24,1
8,16.9,15.41,0
9,19.67,7.93,1
10,20.62,10.25,0
11,23.95,23.67,0
12,1.75,16.62,0
13,17.37,13.38,0
14,9.6,17.12,0
15,1.61,19.43,0
16,6.86,2.74,0
17,17.11,18.89,1
18,2.74,17.39,0
19,20.63,10.22,0
20,0.3,2.59,0
21,19.19,0.94,0
22,10.28,4.63,0
23,17.24,16.99,0
24,25.07,21.33,0
25,17,15.24,0
26,16.45,22.63,1
27,2.89,0.39,0
28,10.56,15.32,0
29,0.99,14.17,0
30,9.77,18.66,1
31,6.39,16.6,0
32,8.67,14.51,0
33,16.8,22.06,0
34,11.73,23.46,0
35,10,13.34,0
36,24.53,21.39,0
37,9.2,19.99,0
38,12.48,5.42,0
39,9.95,0.68,0
40,8.49,2.79,0
41,11.47,20.55,0
42,1.47,13.48,0
43,13.32,4.36,0
44,18.2,21.63,1
45,6.95,18.92,0
46,22.39,22.14,0
47,18.15,20.44,1
48,24.31,5.91,0
49,20.42,2.97,0
50,6.26,10.16,0
51,9.34,2.27,0
52,24.61,6.01,0
53,13.97,7.33,0
54,16.2,10.41,1
55,4.07,3.36,1
56,12.39,10.78,0
57,1.19,9.49,0
58,21.96,11.3,0
59,9.09,20.68,0
60,23.11,15.89,0
61,17.67,5.76,0
62,5.89,12.72,0
63,4.97,1.53,1
64,3.4,1.35,0
65,16.66,23.41,0
66,14.21,6.82,0
67,13.13,8.49,0
68,23.24,8.36,1
69,17.77,14.1,0
70,3.77,1.55,0
71,18.89,5.92,1
72,8.77,21.01,0
73,2.92,2.25,0
74,13.13,7.1,0
75,1.67,17.4,0
76,4.19,19.11,0
77,6.78,22.89,0
78,4.84,14.09,0
79,13.43,2.62,0
80,18.94,7.29,0
81,19.65,19.65,0
82,1.48,11.43,0
83,8.68,9.26,0
84,11.28,0.74,0
85,17.94,7.6,0
86,17.56,24.54,0
87,8.53,3.87,0
88,16.25,22.09,0
89,17.11,17.81,1
90,19.31,6.02,0
91,17.88,11.58,0
92,22.66,12.83,0
93,18.67,23.97,0
94,15.39,0.36,0
95,1.35,6.87,0
96,12.34,7.16,0
97,11.79,24.12,0
98,9.25,2.19,0
99,6.38,13.12,0
100,17.73,10.58,1
101,12,21.76,0
