0,11.06,21.46,0
1,21.89,4.53,0
2,21.14,1.48,0
3,15.32,9.92,1
4,8.68,1.61,1
5,22.28,15.02,0
6,9.15,19.33,0
7,0.88,18.06,0
8,0.11,17.04,0
9,1.27,3.36,0
10,14.61,11.53,0
11,22.25,7.62,0
12,4.77,17.44,0
13,5.02,7.8,0
14,6.26,7.87,1
15,1.86,19.52,0
16,19.13,14.23,0
17,13.6,13.69,0
18,16.08,21.63,1
19,24,4.41,0
20,24.1,15.96,0
21,9.38,20.55,0
22,23.04,2.49,0
23,15.97,19.02,0
24,13.34,12.46,0
25,1.11,24.76,0
26,19.15,8.03,0
27,21.39,8.09,0
28,13.71,0.16,0
29,20.66,14.49,0
30,11.81,15.93,1
31,17.38,12.79,0
32,23.04,4.72,0
33,16.92,3.5,0
34,7.82,22.73,0
35,17.8,23.23,0
36,14.73,16.99,0
37,1.05,13.2,0
38,6.34,0.22,0
39,21,8.12,1
40,1.11,9.28,0
41,14.69,21.43,0
42,22.76,13.42,0
43,16.21,9.8,1
44,4.12,0.11,1
45,11.75,1.22,0
46,18.78,6.67,1
47,20.62,17.64,0
48,14.13,9.14,0
49,2.16,14.57,0
50,12.81,20.4,0
51,1.46,3.22,1
52,0.76,21.84,0
53,16.16,7.32,0
54,12.51,20.6,0
55,4.85,7.01,0
56,24.02,3.04,0
57,7.01,8.63,0
58,10.16,1.7,0
59,16.81,2.94,0
60,14.17,24.43,0
61,6.12,16.24,0
62,14.95,21.72,1
63,13.91,9.2,0
64,18.18,20.17,0
65,15.64,19.35,0
66,16.84,18.95,0
67,3.2,6.84,0
68,16.3,16.85,0
69,2.46,3.43,0
70,8.21,6.91,0
71,20.89,0.08,1
72,22.85,2.47,0
73,0.98,21.41,0
74,17.54,21.91,0
75,22.28,0,0
76,0.61,11.51,1
77,14.4,24.25,0
78,14.85,24.65,0
79,14.57,14.98,0
80,11.77,24.71,0
81,2.15,24.88,0
82,22.48,19.54,0
83,19.86,3.58,0
84,22.35,9.07,0
85,14.58,15.02,0
86,16.13,1.57,1
87,14.17,14.32,0
88,15.42,12.79,0
89,11.68,15.63,0
90,9.08,16.73,0
91,9.87,23.02,1
92,14.5,2.86,0
93,7.19,7.41,0
94,19.85,10.88,0
95,11.01,16.1,0
96,6.95,0.57,0
97,20.76,7.57,0
98,8.26,10.29,0
99,8.87,0.12,0
100,13.27,4.68,0
101,11.06,21.46,0
