0,18.55,0.6,0
1,3.63,24.04,0
2,12.76,0.97,0
3,3.01,1.58,0
4,0.44,20.51,0
5,3.85,24.11,0
6,16.95,24.66,0
7,24.38,0.2,0
8,20.2,22.2,0
9,22.81,22.14,0
10,15.1,24.31,0
11,9.2,8.04,1
12,14.07,7.07,0
13,18.22,21.08,0
14,23.62,16.06,1
15,0.26,8.79,0
16,10.69,16.92,0
17,5.77,17.2,0
18,11.27,18.89,0
19,19.73,12.26,0
20,23.95,4.86,0
21,2.37,21.26,0
22,16.97,17.76,0
23,12.73,5.38,1
24,7.35,17.63,0
25,7.78,11.19,1
26,2.9,14.42,0
27,13.16,12.16,0
28,4.93,13.41,0
29,0.49,10.91,1
30,6.32,24.43,0
31,10.07,19.01,0
32,14.52,8.07,0
33,3.16,13.31,1
34,18.43,14.01,0
35,19.84,3.18,0
36,15.37,15.82,0
37,12.24,19.32,0
38,16.04,18.11,0
39,20.41,9.82,0
40,7.95,10.84,0
41,23.18,11.57,0
42,10.27,13.77,0
43,23.89,11,0
44,9.96,13.45,0
45,17.96,3.7,0
46,4.45,23.14,0
47,10.18,23.97,0
48,5.38,6.53,1
49,18.66,24.82,0
50,18.32,3.68,0
51,3.17,13.11,0
52,17.79,24.55,0
53,10.2,19.26,0
54,3.18,10.81,0
55,11.59,5.9,0
56,24.6,19.09,0
57,3.36,1.83,0
58,2.61,10.7,0
59,6.5,8.17,1
60,21.23,9.64,0
61,20.28,0.64,0
62,21.33,12.64,1
63,24.67,14.6,0
64,15.51,2.39,0
65,8.03,9.76,0
66,14.23,15.8,0
67,9.34,19.91,0
68,22.12,7.25,0
69,19.6,22.06,0
70,23.38,14.06,1
71,16.73,0.31,0
72,10.83,6.11,1
73,8.61,15.84,0
74,17.66,9.72,0
75,6.99,8.15,0
76,9.52,14.97,0
77,14.03,9.24,0
78,8.24,14.2,0
79,22.48,24.32,0
80,13.63,13.84,0
81,4.5,1.88,0
82,11.38,11.53,0
83,21.38,25.15,0
84,17.07,17.12,0
85,8.25,24.74,1
86,1.67,25.24,0
87,15.89,7.08,0
88,16.25,15.24,1
89,6.76,15.32,1
90,1.99,4.51,0
91,1.66,15.86,0
92,17.51,13.75,1
93,2.75,2.94,0
94,20.53,21.27,0
95,19.41,4.93,0
96,17.67,12.78,0
97,13.76,0.28,0
98,25.22,8.52,0
99,13.55,3.83,0
100,22.12,7.26,0
101,18.55,0.6,0
